id,target
292,0.05427
293,0.03696
294,0.03328
295,0.03170
296,0.05137
297,0.03354
298,0.03619
299,0.04298
300,0.03965
303,0.04133
304,0.03804
308,0.02950
314,0.04487
315,0.03764
317,0.03426
318,0.04624
320,0.04242
322,0.03942
323,0.03590
327,0.03994
329,0.04556
331,0.03452
332,0.05253
333,0.04240
334,0.03276
335,0.03082
336,0.03795
337,0.04292
341,0.04056
343,0.03076
345,0.04231
347,0.03203
348,0.03244
349,0.03386
352,0.03428
353,0.02951
354,0.03812
355,0.03249
356,0.04303
357,0.03535
358,0.03244
359,0.03352
361,0.03489
362,0.03734
365,0.03757
366,0.04153
368,0.03645
369,0.03376
371,0.03111
373,0.03439
376,0.03535
377,0.04109
379,0.03660
381,0.03267
382,0.03602
383,0.03337
384,0.03561
385,0.03829
386,0.03894
387,0.03608
388,0.04584
390,0.03607
391,0.03402
392,0.04255
393,0.04199
394,0.03354
396,0.03762
400,0.03463
402,0.05256
403,0.03238
405,0.03398
407,0.03812
409,0.04197
411,0.03516
412,0.03008
414,0.05933
415,0.03482
416,0.02851
418,0.03384
419,0.03529
421,0.02859
422,0.04939
423,0.03988
424,0.04267
426,0.02911
427,0.04801
428,0.03888
436,0.03664
438,0.03670
442,0.03509
443,0.03290
445,0.03433
446,0.03524
447,0.03036
450,0.04175
452,0.03217
453,0.03736
455,0.03499
458,0.04993
459,0.02873
461,0.03931
463,0.02904
467,0.04939
470,0.03801
471,0.03969
472,0.03236
476,0.04402
477,0.03505
481,0.03655
482,0.03981
483,0.04779
485,0.03647
487,0.03518
488,0.03371
490,0.03880
492,0.03790
494,0.04579
497,0.04545
499,0.03620
500,0.03782
501,0.03379
503,0.03378
505,0.03277
506,0.03784
507,0.03877
509,0.04338
510,0.03681
511,0.04077
512,0.02909
514,0.03982
515,0.03002
516,0.03628
517,0.04895
519,0.03846
520,0.04579
521,0.03244
522,0.03828
523,0.03583
527,0.03958
530,0.04097
532,0.03460
534,0.03209
536,0.04486
539,0.03157
543,0.03128
547,0.03976
550,0.04038
551,0.04376
552,0.03450
553,0.04427
555,0.03402
556,0.03737
557,0.03062
558,0.03964
559,0.03163
560,0.03287
561,0.03643
565,0.03568
566,0.03491
567,0.03508
571,0.03388
572,0.03597
574,0.03105
575,0.03110
576,0.04165
577,0.04546
578,0.03179
579,0.03887
581,0.02472
587,0.03219
589,0.03142
590,0.04656
591,0.03488
592,0.03994
593,0.03406
594,0.04876
595,0.04918
596,0.02904
597,0.03456
598,0.04887
600,0.03226
602,0.02794
605,0.03403
606,0.04038
607,0.03642
612,0.02660
613,0.03787
614,0.03089
615,0.03746
616,0.03821
617,0.03441
618,0.04841
620,0.03239
621,0.03079
622,0.03152
623,0.03476
628,0.03474
631,0.03718
632,0.02922
633,0.03525
634,0.04055
635,0.05091
637,0.04014
638,0.04814
640,0.04290
643,0.03508
644,0.05934
645,0.03963
646,0.03383
649,0.03597
651,0.04251
653,0.02849
654,0.04134
655,0.05081
656,0.03338
658,0.04113
659,0.02799
661,0.03928
662,0.03825
663,0.04664
664,0.05259
665,0.03918
667,0.03382
668,0.03765
671,0.03961
673,0.03719
674,0.04600
675,0.03025
676,0.03891
677,0.03007
678,0.03304
679,0.04205
680,0.03171
681,0.04519
682,0.04103
683,0.03526
684,0.03479
686,0.03954
687,0.04320
688,0.04380
690,0.03143
691,0.03642
692,0.04938
693,0.03606
694,0.03596
695,0.03124
696,0.03336
698,0.03948
699,0.03071
702,0.03740
703,0.02542
705,0.04323
706,0.04207
707,0.03457
708,0.03277
709,0.04558
710,0.05265
713,0.04173
714,0.03622
715,0.04324
716,0.04350
717,0.04296
718,0.03551
719,0.03081
720,0.03794
721,0.03449
723,0.04110
724,0.04118
726,0.03209
728,0.05312
730,0.03031
732,0.03247
734,0.02860
735,0.03568
737,0.02967
738,0.03663
741,0.03862
742,0.03323
743,0.03470
746,0.03511
747,0.03876
749,0.03918
750,0.04393
752,0.03844
755,0.03929
757,0.03225
758,0.03516
759,0.03339
765,0.03549
766,0.02941
767,0.04691
768,0.03311
769,0.03965
770,0.02930
771,0.03391
772,0.02899
773,0.04648
775,0.03437
776,0.03949
778,0.03434
779,0.04007
780,0.03770
782,0.03580
783,0.03972
784,0.03586
785,0.03260
786,0.03422
788,0.04154
789,0.03305
792,0.04249
793,0.03002
794,0.03932
797,0.04543
798,0.02837
799,0.04121
800,0.03855
801,0.04551
802,0.04179
805,0.03292
807,0.03466
808,0.03096
811,0.03613
813,0.03187
814,0.03783
815,0.05314
816,0.04334
817,0.03290
819,0.02781
821,0.03106
823,0.03167
825,0.03985
826,0.02839
827,0.02875
828,0.02963
830,0.04040
831,0.04800
833,0.02954
834,0.05466
835,0.04116
836,0.03462
837,0.03978
838,0.04780
840,0.03116
842,0.03072
844,0.03803
845,0.04542
847,0.03955
848,0.04409
850,0.02968
851,0.03693
852,0.04659
853,0.05531
855,0.02947
856,0.04509
857,0.04096
859,0.03997
860,0.04064
862,0.04612
863,0.04205
864,0.03593
867,0.03437
868,0.03424
869,0.02975
871,0.03664
873,0.04281
875,0.03928
876,0.03928
877,0.03092
879,0.05208
880,0.04201
883,0.03533
884,0.03210
885,0.03373
886,0.03560
887,0.03441
888,0.03066
891,0.04078
893,0.03245
895,0.06312
897,0.03400
898,0.05243
901,0.03524
902,0.03530
904,0.04238
905,0.03297
907,0.04328
908,0.03782
909,0.03796
910,0.02977
911,0.03009
913,0.03687
914,0.03676
915,0.05098
916,0.03120
917,0.04293
919,0.03710
920,0.03370
923,0.03607
924,0.03174
925,0.03880
926,0.03711
928,0.03075
929,0.02647
932,0.03958
935,0.03728
936,0.04575
937,0.03697
938,0.03693
939,0.03423
940,0.03650
941,0.03220
944,0.04142
945,0.02981
946,0.04064
947,0.03418
949,0.03419
950,0.03129
952,0.03399
953,0.03820
955,0.03131
956,0.03124
957,0.03223
960,0.04236
961,0.03526
962,0.03145
963,0.03406
964,0.04086
967,0.03474
975,0.03733
976,0.03806
977,0.03104
978,0.04194
980,0.03333
985,0.04328
986,0.04932
987,0.02882
989,0.03279
992,0.03533
994,0.03961
995,0.03396
996,0.03126
997,0.04158
998,0.03188
999,0.04447
1000,0.03899
1004,0.03495
1005,0.04937
1006,0.03189
1007,0.05915
1010,0.03273
1011,0.04550
1012,0.02882
1013,0.03798
1014,0.03307
1016,0.04629
1018,0.04280
1019,0.03109
1020,0.03445
1022,0.03894
1023,0.03450
1024,0.03218
1025,0.03588
1029,0.04474
1031,0.03128
1032,0.02776
1033,0.03029
1034,0.04610
1035,0.04077
1036,0.03433
1037,0.03120
1038,0.03758
1039,0.03598
1041,0.03084
1043,0.03855
1049,0.04979
1050,0.05338
1051,0.03626
1052,0.03603
1053,0.03620
1054,0.04029
1056,0.04726
1057,0.04755
1060,0.04057
1061,0.03079
1062,0.03130
1063,0.03937
1064,0.04725
1065,0.03011
1066,0.05225
1068,0.04121
1073,0.04492
1075,0.02956
1079,0.03299
1081,0.03841
1083,0.04991
1085,0.03321
1086,0.03624
1087,0.03205
1088,0.03017
1089,0.04230
1090,0.04321
1091,0.03791
1092,0.03871
1095,0.03954
1098,0.04025
1099,0.03496
1100,0.04782
1101,0.04655
1103,0.04729
1104,0.04406
1106,0.03298
1107,0.03569
1108,0.05148
1109,0.03607
1113,0.03929
1114,0.04480
1116,0.03446
1117,0.03730
1118,0.03781
1119,0.04253
1120,0.03681
1121,0.03655
1122,0.03795
1123,0.03531
1125,0.02987
1126,0.03357
1127,0.02758
1128,0.04119
1129,0.03550
1130,0.04674
1132,0.03698
1133,0.04708
1136,0.02869
1137,0.03806
1140,0.03865
1142,0.03719
1144,0.04066
1145,0.03721
1146,0.03291
1148,0.04107
1150,0.03218
1151,0.03471
1153,0.04429
1154,0.03762
1155,0.03776
1156,0.04178
1157,0.03566
1158,0.03913
1160,0.02566
1161,0.04203
1167,0.03557
1168,0.03017
1170,0.03757
1171,0.03694
1173,0.03650
1174,0.03962
1175,0.03889
1176,0.03363
1177,0.02987
1178,0.04154
1179,0.03262
1180,0.03378
1181,0.03720
1182,0.03550
1183,0.03689
1185,0.03592
1188,0.03333
1189,0.02752
1190,0.04531
1191,0.03879
1192,0.04018
1194,0.03148
1197,0.03886
1198,0.03747
1199,0.03615
1200,0.03086
1203,0.05352
1204,0.03895
1207,0.03191
1208,0.04247
1209,0.03843
1210,0.04989
1211,0.03492
1213,0.03213
1214,0.03611
1215,0.03519
1216,0.05627
1217,0.03677
1218,0.03698
1219,0.03490
1223,0.03602
1225,0.03340
1226,0.03337
1228,0.04165
1229,0.03543
1231,0.03980
1232,0.05538
1233,0.03697
1235,0.03510
1238,0.03057
1239,0.03627
1240,0.03681
1241,0.03274
1242,0.03695
1243,0.03283
1244,0.03040
1246,0.04890
1249,0.03881
1250,0.02505
1252,0.03191
1254,0.03615
1255,0.03037
1256,0.03182
1257,0.03091
1258,0.03584
1259,0.04563
1260,0.03699
1262,0.03131
1263,0.02985
1264,0.03387
1265,0.04355
1266,0.02749
1269,0.03952
1270,0.03773
1271,0.02638
1272,0.04767
1273,0.03189
1274,0.03597
1277,0.03155
1278,0.02995
1281,0.03552
1282,0.04271
1283,0.02891
1284,0.03529
1285,0.04408
1286,0.04674
1289,0.03326
1291,0.03186
1292,0.04090
1293,0.04866
1294,0.04269
1295,0.04554
1297,0.03102
1298,0.03554
1301,0.03708
1304,0.04583
1305,0.03060
1307,0.04388
1308,0.03793
1309,0.05004
1313,0.04992
1314,0.03787
1316,0.03455
1317,0.03522
1318,0.04432
1320,0.03740
1321,0.02812
1322,0.03270
1323,0.03626
1325,0.03721
1330,0.03129
1331,0.03283
1334,0.03398
1337,0.03349
1339,0.04125
1340,0.03558
1341,0.03602
1343,0.03607
1344,0.03245
1347,0.03463
1348,0.03881
1350,0.02940
1351,0.03214
1355,0.03420
1356,0.04356
1357,0.03512
1358,0.03364
1360,0.03540
1363,0.03432
1364,0.03166
1366,0.03124
1367,0.04382
1368,0.04201
1369,0.04009
1370,0.03730
1375,0.03018
1376,0.02777
1378,0.04179
1379,0.03661
1380,0.03860
1384,0.02423
1385,0.03390
1386,0.04542
1388,0.03394
1389,0.02972
1391,0.04166
1392,0.03100
1393,0.03770
1395,0.03551
1396,0.03649
1399,0.03657
1400,0.03788
1401,0.03266
1404,0.03914
1405,0.03476
1406,0.04587
1407,0.02705
1409,0.03453
1411,0.03417
1414,0.04257
1415,0.03619
1416,0.03771
1418,0.04836
1419,0.03085
1420,0.03143
1422,0.04013
1424,0.03702
1426,0.03702
1427,0.03678
1428,0.03948
1429,0.04262
1431,0.03009
1432,0.04257
1434,0.04364
1435,0.03532
1439,0.03790
1440,0.04012
1441,0.03622
1442,0.03492
1446,0.03807
1447,0.04099
1451,0.03606
1452,0.02994
1454,0.03855
1457,0.03115
1458,0.03918
1459,0.03607
1461,0.03526
1462,0.03538
1465,0.05097
1468,0.04145
1470,0.03290
1471,0.03740
1472,0.03100
1476,0.03781
1482,0.03093
1485,0.03962
1486,0.04429
1487,0.04458
1489,0.04093
1492,0.03117
1494,0.04273
1495,0.03266
1497,0.03064
1499,0.03357
1500,0.03314
1501,0.03462
1505,0.04736
1507,0.03559
1509,0.04772
1511,0.03113
1513,0.03080
1514,0.03157
1515,0.04663
1517,0.05597
1520,0.05160
1522,0.03141
1523,0.03039
1524,0.05267
1526,0.04229
1527,0.03176
1528,0.03680
1531,0.03030
1533,0.04123
1534,0.03806
1535,0.04669
1538,0.03534
1541,0.04560
1542,0.04059
1543,0.03719
1546,0.03735
1548,0.03818
1549,0.04101
1550,0.03119
1551,0.03839
1553,0.04286
1558,0.03822
1560,0.03207
1561,0.03158
1562,0.03726
1565,0.03862
1566,0.03361
1567,0.02796
1568,0.03574
1569,0.03779
1570,0.03632
1573,0.03153
1576,0.03470
1577,0.03107
1579,0.04296
1580,0.05250
1581,0.03692
1584,0.03588
1586,0.02863
1587,0.03457
1590,0.03537
1591,0.03154
1594,0.04658
1595,0.02714
1596,0.03053
1601,0.03599
1605,0.04329
1607,0.04755
1608,0.03153
1610,0.03641
1611,0.04021
1612,0.03640
1616,0.04432
1617,0.03863
1618,0.03330
1620,0.03413
1621,0.03365
1623,0.03382
1624,0.03855
1625,0.03755
1626,0.03896
1628,0.03978
1630,0.04129
1632,0.03521
1633,0.04624
1635,0.03967
1637,0.03558
1638,0.04093
1639,0.04435
1640,0.03469
1643,0.04390
1644,0.03896
1645,0.03718
1647,0.03003
1649,0.02820
1651,0.03367
1652,0.03217
1654,0.03684
1655,0.03123
1656,0.04811
1658,0.04149
1660,0.03237
1661,0.03469
1662,0.03951
1663,0.03157
1664,0.03536
1665,0.04891
1668,0.04615
1669,0.03107
1673,0.03717
1674,0.05016
1675,0.02685
1676,0.03233
1677,0.03269
1679,0.03526
1682,0.04262
1683,0.03791
1685,0.04203
1687,0.03071
1689,0.03876
1690,0.03532
1694,0.03635
1696,0.03626
1697,0.03245
1699,0.04318
1700,0.04106
1701,0.02788
1702,0.03390
1704,0.03524
1705,0.04003
1708,0.03767
1710,0.03313
1712,0.02696
1719,0.03745
1720,0.03163
1722,0.03769
1723,0.03683
1724,0.04315
1725,0.03972
1726,0.04584
1727,0.03526
1728,0.03556
1732,0.03807
1733,0.04556
1734,0.03922
1735,0.04498
1739,0.03785
1740,0.03109
1741,0.04248
1742,0.03611
1743,0.03704
1744,0.04548
1746,0.03709
1750,0.05042
1753,0.03491
1755,0.03134
1758,0.03517
1760,0.02916
1763,0.03532
1765,0.03005
1766,0.03871
1769,0.03784
1771,0.03632
1772,0.03113
1775,0.03986
1776,0.02860
1778,0.03316
1780,0.03826
1781,0.03214
1783,0.03146
1785,0.02808
1788,0.03788
1791,0.04331
1793,0.03760
1794,0.03547
1796,0.02896
1797,0.03683
1798,0.05055
1800,0.05428
1803,0.03918
1804,0.03463
1810,0.03111
1812,0.03476
1813,0.03910
1816,0.03408
1817,0.03577
1818,0.03575
1819,0.03833
1820,0.02994
1821,0.03358
1822,0.02705
1823,0.02812
1826,0.03018
1827,0.03986
1828,0.03620
1829,0.03087
1830,0.03544
1831,0.03839
1834,0.02866
1836,0.03416
1839,0.03948
1841,0.02827
1846,0.03637
1847,0.03020
1850,0.04637
1852,0.04029
1853,0.04426
1854,0.04766
1855,0.03475
1857,0.03547
1858,0.03785
1860,0.04001
1863,0.04234
1866,0.03825
1868,0.03886
1869,0.04029
1870,0.02823
1874,0.02767
1875,0.02950
1877,0.03749
1878,0.02964
1879,0.03293
1881,0.03576
1882,0.04827
1885,0.03110
1886,0.03936
1887,0.04807
1888,0.02878
1889,0.03443
1890,0.03702
1891,0.04145
1892,0.03547
1894,0.03677
1895,0.05405
1896,0.04642
1897,0.03310
1898,0.04379
1901,0.03104
1904,0.03170
1905,0.04457
1906,0.03060
1907,0.04493
1908,0.04319
1910,0.03733
1911,0.03790
1914,0.03797
1916,0.03003
1919,0.03921
1920,0.05222
1921,0.03429
1922,0.03768
1923,0.03850
1924,0.03926
1926,0.03218
1928,0.03067
1929,0.03855
1931,0.03383
1932,0.03327
1933,0.02983
1934,0.03611
1935,0.03360
1936,0.04601
1937,0.03903
1939,0.03306
1940,0.04996
1942,0.03853
1944,0.03572
1945,0.03489
1946,0.04699
1947,0.03521
1948,0.03851
1954,0.03726
1955,0.05314
1956,0.03552
1958,0.02952
1961,0.03615
1963,0.02779
1967,0.03818
1968,0.03080
1970,0.02967
1971,0.03122
1973,0.04787
1979,0.04171
1980,0.04607
1982,0.02687
1984,0.03485
1986,0.03470
1987,0.05394
1989,0.04452
1990,0.03742
1991,0.03906
1993,0.03117
1994,0.03412
1995,0.03860
1996,0.03663
1999,0.03780
2001,0.03971
2002,0.03408
2005,0.03160
2006,0.03208
2008,0.03357
2009,0.03128
2011,0.02944
2012,0.04009
2013,0.03625
2015,0.03940
2017,0.03085
2019,0.02858
2020,0.03440
2022,0.03296
2023,0.03323
2024,0.02891
2026,0.03031
2027,0.04384
2028,0.03499
2029,0.03779
2030,0.03864
2032,0.03984
2033,0.04417
2035,0.03486
2036,0.03101
2037,0.04336
2038,0.04527
2039,0.03216
2040,0.04571
2041,0.03649
2042,0.04380
2043,0.04249
2044,0.03804
2046,0.04143
2047,0.03494
2048,0.04071
2049,0.04170
2050,0.03624
2054,0.03765
2061,0.03926
2063,0.03937
2064,0.03562
2065,0.03851
2067,0.04058
2068,0.02756
2069,0.03324
2070,0.03639
2072,0.03630
2073,0.03814
2075,0.03535
2076,0.03249
2077,0.03620
2078,0.03506
2079,0.02704
2081,0.04180
2082,0.05365
2085,0.03062
2086,0.04241
2087,0.03228
2088,0.05424
2089,0.03761
2091,0.03699
2092,0.04510
2093,0.04215
2094,0.03602
2095,0.03641
2096,0.04419
2097,0.03500
2099,0.03258
2100,0.05108
2103,0.04037
2104,0.03216
2105,0.03456
2106,0.03400
2107,0.03406
2110,0.03995
2113,0.02993
2114,0.04856
2115,0.03918
2118,0.04153
2119,0.05125
2120,0.04003
2121,0.03287
2123,0.02797
2124,0.04446
2128,0.05801
2129,0.05078
2131,0.04411
2132,0.03747
2133,0.03981
2134,0.03707
2137,0.04105
2140,0.03860
2141,0.03098
2142,0.03690
2146,0.03025
2148,0.04193
2149,0.04289
2151,0.04612
2152,0.03671
2153,0.04765
2154,0.04086
2155,0.04211
2158,0.03509
2159,0.05177
2160,0.03888
2161,0.03289
2164,0.03178
2166,0.03639
2167,0.03335
2170,0.05113
2171,0.05244
2172,0.03556
2173,0.03422
2175,0.04103
2177,0.03419
2178,0.04068
2179,0.04112
2180,0.03396
2182,0.03731
2183,0.03064
2184,0.03646
2186,0.03338
2187,0.03766
2188,0.03674
2189,0.03496
2191,0.03496
2192,0.05068
2194,0.03931
2196,0.04196
2197,0.04095
2198,0.03423
2199,0.03549
2200,0.03144
2201,0.03184
2202,0.03051
2205,0.02943
2206,0.03635
2207,0.03886
2208,0.03426
2212,0.04337
2215,0.03950
2216,0.03510
2217,0.03639
2218,0.03199
2220,0.04279
2221,0.04343
2223,0.04042
2225,0.03488
2226,0.04004
2231,0.03307
2232,0.03861
2233,0.04002
2234,0.03710
2235,0.03206
2236,0.03806
2237,0.04576
2239,0.03562
2240,0.03248
2242,0.03578
2247,0.02998
2248,0.03270
2250,0.04166
2251,0.03830
2255,0.04004
2257,0.02891
2258,0.04086
2259,0.04703
2260,0.03283
2261,0.04214
2263,0.03828
2265,0.03690
2266,0.03237
2267,0.05059
2268,0.03803
2269,0.03370
2270,0.04443
2271,0.04191
2272,0.03004
2273,0.04028
2275,0.03383
2276,0.04298
2277,0.03468
2278,0.04309
2279,0.04489
2282,0.04338
2285,0.03945
2286,0.03795
2289,0.03159
2294,0.05127
2296,0.03183
2297,0.04449
2299,0.03757
2300,0.05098
2301,0.04838
2302,0.03280
2305,0.03817
2306,0.04970
2307,0.03218
2308,0.03882
2310,0.04973
2312,0.04044
2316,0.04412
2317,0.03833
2319,0.04363
2320,0.04121
2322,0.03296
2323,0.03211
2324,0.02570
2326,0.03615
2327,0.02959
2328,0.04950
2329,0.03914
2331,0.03559
2335,0.03320
2338,0.02926
2339,0.05159
2340,0.03666
2341,0.02862
2342,0.04328
2345,0.04633
2349,0.02949
2350,0.03208
2351,0.03864
2353,0.04352
2354,0.04641
2355,0.04147
2356,0.03931
2357,0.04682
2359,0.03061
2360,0.04624
2361,0.03512
2362,0.04450
2364,0.04246
2366,0.03523
2368,0.03644
2369,0.04614
2370,0.03632
2372,0.03945
2376,0.02834
2381,0.03793
2383,0.03308
2384,0.03625
2385,0.03793
2386,0.03249
2388,0.03579
2390,0.03716
2392,0.03743
2394,0.04605
2395,0.03787
2396,0.02943
2397,0.03601
2399,0.04247
2401,0.03205
2402,0.02998
2403,0.04538
2405,0.05495
2406,0.04743
2407,0.05007
2408,0.02918
2410,0.02670
2412,0.04102
2415,0.03965
2417,0.03386
2418,0.03151
2420,0.04353
2421,0.04252
2425,0.04779
2426,0.03079
2427,0.03504
2428,0.02922
2429,0.03394
2434,0.03353
2435,0.02901
2436,0.03991
2437,0.03866
2438,0.04355
2439,0.03487
2441,0.04017
2443,0.03879
2444,0.03693
2445,0.03996
2446,0.04127
2449,0.03961
2452,0.03855
2453,0.04793
2454,0.03423
2455,0.03603
2456,0.04493
2457,0.03501
2460,0.05114
2461,0.03592
2463,0.02977
2465,0.03173
2466,0.03340
2468,0.04509
2469,0.05088
2471,0.03259
2472,0.04237
2473,0.04100
2474,0.03751
2475,0.03650
2476,0.03757
2477,0.03237
2478,0.03343
2480,0.03829
2483,0.03613
2484,0.03018
2486,0.05182
2488,0.03571
2489,0.03376
2490,0.02790
2495,0.03922
2496,0.03518
2497,0.04615
2498,0.03728
2503,0.03187
2505,0.03349
2506,0.03241
2507,0.04102
2508,0.04429
2509,0.03006
2514,0.04003
2515,0.03950
2521,0.04424
2522,0.02922
2523,0.03003
2524,0.04128
2526,0.03362
2527,0.04038
2529,0.03927
2530,0.03486
2531,0.03471
2532,0.03667
2534,0.05159
2535,0.03690
2536,0.02870
2537,0.04056
2539,0.03257
2542,0.03345
2545,0.04442
2546,0.04206
2548,0.03456
2549,0.03567
2550,0.03510
2552,0.03542
2554,0.03766
2555,0.04097
2558,0.03308
2560,0.04129
2563,0.03583
2564,0.04042
2565,0.03059
2571,0.04482
2574,0.04541
2575,0.03163
2576,0.03160
2577,0.04420
2578,0.03535
2579,0.04456
2581,0.03816
2582,0.03191
2583,0.03315
2585,0.03504
2586,0.03886
2587,0.03491
2591,0.03686
2592,0.02945
2594,0.03418
2595,0.03954
2597,0.03585
2598,0.04592
2599,0.04357
2600,0.04161
2602,0.04573
2603,0.03201
2605,0.03633
2606,0.03125
2607,0.03540
2608,0.03742
2609,0.03610
2610,0.03943
2611,0.03222
2613,0.03453
2615,0.02910
2616,0.03882
2621,0.03582
2623,0.03643
2624,0.03540
2625,0.03860
2626,0.03560
2627,0.03803
2628,0.03161
2629,0.03600
2630,0.02846
2631,0.05079
2633,0.04763
2634,0.04637
2635,0.03611
2636,0.04190
2638,0.03868
2639,0.03668
2640,0.03506
2642,0.03709
2643,0.04322
2646,0.03200
2647,0.05185
2648,0.03911
2649,0.03100
2650,0.03752
2652,0.03121
2654,0.03575
2658,0.04012
2659,0.03372
2660,0.04325
2661,0.03905
2662,0.03239
2663,0.04266
2665,0.04208
2666,0.03384
2667,0.03855
2668,0.03494
2671,0.03315
2673,0.04052
2674,0.03670
2675,0.04003
2676,0.04335
2677,0.03539
2678,0.03395
2681,0.03387
2683,0.02848
2685,0.04354
2687,0.03203
2690,0.05099
2692,0.03067
2693,0.02971
2694,0.03542
2695,0.03151
2696,0.04341
2697,0.04139
2698,0.05452
2699,0.03149
2701,0.03036
2702,0.04406
2703,0.04612
2705,0.03358
2711,0.03532
2715,0.03698
2720,0.03963
2721,0.04066
2722,0.03322
2724,0.04298
2726,0.03774
2729,0.02826
2730,0.03221
2731,0.03884
2732,0.03485
2733,0.03317
2734,0.04531
2736,0.03394
2738,0.03406
2739,0.03377
2740,0.03435
2741,0.04250
2743,0.03054
2746,0.03931
2747,0.03822
2750,0.04161
2751,0.04322
2752,0.03574
2753,0.02837
2755,0.04023
2756,0.03458
2757,0.02943
2761,0.03803
2763,0.04187
2764,0.04214
2765,0.02882
2767,0.04481
2769,0.04211
2772,0.03790
2774,0.03868
2776,0.03096
2777,0.02685
2778,0.03151
2782,0.03696
2783,0.03207
2786,0.03103
2790,0.03511
2791,0.03065
2792,0.03980
2793,0.03424
2794,0.03402
2795,0.03790
2796,0.04487
2797,0.03299
2800,0.04057
2801,0.02955
2802,0.03233
2804,0.03273
2805,0.03703
2807,0.03105
2808,0.04436
2811,0.04489
2812,0.03276
2813,0.03262
2814,0.05516
2815,0.03898
2817,0.03664
2819,0.04033
2821,0.03432
2825,0.04406
2828,0.03878
2829,0.03543
2831,0.03217
2832,0.03554
2834,0.04216
2835,0.03294
2836,0.03930
2837,0.04479
2838,0.04490
2840,0.03718
2841,0.03428
2842,0.03698
2843,0.03011
2845,0.03036
2847,0.03290
2848,0.03016
2850,0.03946
2851,0.04068
2854,0.03342
2856,0.03469
2857,0.03287
2858,0.03235
2859,0.03536
2862,0.04023
2864,0.02862
2865,0.04758
2866,0.02906
2867,0.03529
2868,0.03464
2869,0.03585
2871,0.03550
2872,0.03642
2873,0.03162
2874,0.03647
2875,0.03267
2878,0.03957
2882,0.03215
2883,0.04522
2886,0.03570
2887,0.03435
2888,0.04115
2889,0.03769
2892,0.03117
2893,0.03510
2895,0.03718
2897,0.03297
2898,0.03888
2899,0.04453
2903,0.03406
2906,0.03756
2907,0.03114
2909,0.03226
2913,0.03499
2915,0.03954
2916,0.03551
2917,0.03350
2918,0.03792
2921,0.03071
2924,0.04137
2925,0.04328
2928,0.05114
2929,0.03895
2931,0.05284
2932,0.03997
2934,0.03890
2936,0.05076
2937,0.04188
2939,0.03147
2940,0.04886
2941,0.03212
2942,0.03664
2943,0.04258
2946,0.03406
2947,0.03719
2949,0.04104
2952,0.03437
2953,0.03881
2954,0.03818
2956,0.02820
2960,0.03376
2962,0.04249
2964,0.03555
2965,0.02975
2966,0.05396
2967,0.03161
2968,0.04330
2971,0.03392
2972,0.04346
2973,0.03561
2975,0.05003
2976,0.03332
2977,0.04684
