id,target
698,0.05135
699,0.01695
702,0.02819
703,0.01067
705,0.13935
706,0.05551
707,0.02892
708,0.01505
709,0.07456
710,0.09509
713,0.02252
714,0.02715
715,0.05012
716,0.06596
717,0.04450
718,0.01025
719,0.02147
720,0.02441
721,0.02649
723,0.02698
724,0.05201
726,0.01532
728,0.09526
730,0.01892
732,0.02187
734,0.01562
735,0.04268
737,0.01062
738,0.05705
741,0.05404
742,0.02903
743,0.02338
746,0.02745
747,0.03353
749,0.03357
750,0.05481
752,0.05154
755,0.04446
757,0.01495
758,0.02249
759,0.02885
765,0.01552
766,0.01894
767,0.10041
768,0.03258
769,0.02660
770,0.00974
771,0.02875
772,0.01174
773,0.08264
775,0.03322
776,0.02250
778,0.02664
779,0.02188
780,0.03289
782,0.02740
783,0.03305
784,0.04122
785,0.01678
786,0.01330
788,0.04126
789,0.02079
792,0.07229
793,0.02276
794,0.03638
797,0.07251
798,0.01362
799,0.09004
800,0.03758
801,0.05881
802,0.07237
805,0.02534
807,0.02609
808,0.01144
811,0.02189
813,0.02027
814,0.03460
815,0.14020
816,0.04028
817,0.01640
819,0.00986
821,0.01666
823,0.02263
825,0.02725
826,0.01042
827,0.01968
828,0.01824
830,0.03284
831,0.03852
833,0.01693
834,0.07781
835,0.02882
836,0.04142
837,0.03236
838,0.08272
840,0.02249
842,0.01405
844,0.03227
845,0.09500
847,0.04998
848,0.04837
850,0.01811
851,0.01715
852,0.03531
853,0.10633
855,0.01674
856,0.04731
857,0.03857
859,0.02668
860,0.05387
862,0.07360
863,0.04101
864,0.03265
867,0.03582
868,0.03224
869,0.02237
871,0.01620
873,0.05212
875,0.03960
876,0.03833
877,0.02280
879,0.10040
880,0.09188
883,0.02404
884,0.02089
885,0.02116
886,0.00994
887,0.01234
888,0.01643
891,0.04945
893,0.01968
895,0.09820
897,0.04456
898,0.08267
901,0.03239
902,0.03651
904,0.04530
905,0.01812
907,0.04119
908,0.04003
909,0.03758
910,0.01293
911,0.01587
913,0.04767
914,0.02153
915,0.16093
916,0.02885
917,0.02455
919,0.01882
920,0.02896
923,0.02019
924,0.02489
925,0.03268
926,0.03211
928,0.02292
929,0.00901
932,0.03435
935,0.03981
936,0.04811
937,0.03987
938,0.07049
939,0.01830
940,0.03769
941,0.02159
944,0.04953
945,0.01779
946,0.05842
947,0.04685
949,0.02853
950,0.02590
952,0.03104
953,0.08204
955,0.01768
956,0.02220
957,0.01711
960,0.02574
961,0.03490
962,0.02876
963,0.01741
964,0.03822
967,0.03641
975,0.03369
976,0.03016
977,0.01614
978,0.05461
980,0.01228
985,0.06557
986,0.06188
987,0.01574
989,0.02447
992,0.02627
994,0.03880
995,0.02194
996,0.01306
997,0.05074
998,0.01331
999,0.08612
1000,0.02987
1004,0.02048
1005,0.07255
1006,0.02694
1007,0.15280
1010,0.03093
1011,0.06753
1012,0.01084
1013,0.02609
1014,0.02311
1016,0.05654
1018,0.03943
1019,0.01642
1020,0.04265
1022,0.02774
1023,0.02249
1024,0.03893
1025,0.03986
1029,0.03920
1031,0.02645
1032,0.01650
1033,0.02776
1034,0.08833
1035,0.05236
1036,0.03153
1037,0.02071
1038,0.03094
1039,0.02594
1041,0.02030
1043,0.02419
1049,0.04673
1050,0.11933
1051,0.05522
1052,0.02569
1053,0.01867
1054,0.02897
1056,0.06563
1057,0.09924
1060,0.05045
1061,0.01934
1062,0.03916
1063,0.05862
1064,0.05175
1065,0.01525
1066,0.03703
1068,0.09442
1073,0.04155
1075,0.01384
1079,0.02063
1081,0.04309
1083,0.09964
1085,0.01221
1086,0.02195
1087,0.02072
1088,0.01095
1089,0.02665
1090,0.04901
1091,0.02072
1092,0.02520
1095,0.02970
1098,0.03207
1099,0.02939
1100,0.03246
1101,0.10890
1103,0.05132
1104,0.03042
1106,0.01549
1107,0.04954
1108,0.11971
1109,0.01939
1113,0.05936
1114,0.02974
1116,0.01316
1117,0.03476
1118,0.03528
1119,0.02441
1120,0.03187
1121,0.03055
1122,0.02133
1123,0.04374
1125,0.01333
1126,0.03258
1127,0.01060
1128,0.04926
1129,0.05877
1130,0.04023
1132,0.03368
1133,0.06329
1136,0.01540
1137,0.06446
1140,0.02943
1142,0.07154
1144,0.02526
1145,0.02972
1146,0.01854
1148,0.04546
1150,0.01528
1151,0.02259
1153,0.05681
1154,0.03470
1155,0.03871
1156,0.03228
1157,0.02621
1158,0.05049
1160,0.01092
1161,0.04654
1167,0.02636
1168,0.01763
1170,0.01948
1171,0.05429
1173,0.03769
1174,0.08642
1175,0.03276
1176,0.03175
1177,0.02118
1178,0.03908
1179,0.01517
1180,0.02400
1181,0.05593
1182,0.01874
1183,0.02086
1185,0.02135
1188,0.02860
1189,0.01192
1190,0.04818
1191,0.04998
1192,0.03451
1194,0.02287
1197,0.03327
1198,0.03678
1199,0.04364
1200,0.02394
1203,0.08103
1204,0.03846
1207,0.03143
1208,0.04186
1209,0.01709
1210,0.13739
1211,0.02941
1213,0.02561
1214,0.01454
1215,0.03688
1216,0.14634
1217,0.03778
1218,0.03467
1219,0.02258
1223,0.02697
1225,0.03220
1226,0.01569
1228,0.10022
1229,0.01711
1231,0.08386
1232,0.11345
1233,0.04837
1235,0.02312
1238,0.01291
1239,0.02632
1240,0.03937
1241,0.01382
1242,0.01940
1243,0.03450
1244,0.02383
1246,0.09114
1249,0.06275
1250,0.00656
1252,0.01159
1254,0.03758
1255,0.01292
1256,0.01825
1257,0.01449
1258,0.01972
1259,0.05302
1260,0.03711
1262,0.02667
1263,0.01708
1264,0.01731
1265,0.03946
1266,0.01304
1269,0.03977
1270,0.02909
1271,0.01127
1272,0.07017
1273,0.02117
1274,0.03293
1277,0.02760
1278,0.00892
1281,0.03394
1282,0.05218
1283,0.02212
1284,0.01799
1285,0.03064
1286,0.05551
1289,0.01216
1291,0.01475
1292,0.02598
1293,0.09310
1294,0.06873
1295,0.10896
1297,0.03171
1298,0.04117
1301,0.02926
1304,0.05838
1305,0.03027
1307,0.07155
1308,0.03327
1309,0.09749
1313,0.10038
1314,0.05776
1316,0.02110
1317,0.01978
1318,0.09446
1320,0.02405
1321,0.01436
1322,0.02186
1323,0.02537
1325,0.04430
1330,0.01845
1331,0.02922
1334,0.04408
1337,0.01539
1339,0.03692
1340,0.01583
1341,0.02037
1343,0.03284
1344,0.01084
1347,0.02485
1348,0.08305
1350,0.01775
1351,0.02656
1355,0.02647
1356,0.05617
1357,0.03827
1358,0.01866
1360,0.01569
1363,0.04048
1364,0.01319
1366,0.02043
1367,0.03302
1368,0.06024
1369,0.02787
1370,0.05054
1375,0.01639
1376,0.01223
1378,0.07641
1379,0.01830
1380,0.03187
1384,0.00702
1385,0.02619
1386,0.04629
1388,0.03125
1389,0.01025
1391,0.04657
1392,0.01153
1393,0.03727
1395,0.03278
1396,0.02972
1399,0.03223
1400,0.03031
1401,0.03221
1404,0.01906
1405,0.01767
1406,0.06031
1407,0.01528
1409,0.04156
1411,0.02111
1414,0.03966
1415,0.05845
1416,0.05522
1418,0.13399
1419,0.02431
1420,0.01530
1422,0.05550
1424,0.01419
1426,0.02140
1427,0.03429
1428,0.05453
1429,0.03796
1431,0.01915
1432,0.03587
1434,0.08391
1435,0.03499
1439,0.05974
1440,0.10544
1441,0.03966
1442,0.03528
1446,0.04244
1447,0.06710
1451,0.02185
1452,0.01216
1454,0.03533
1457,0.01178
1458,0.03976
1459,0.03088
1461,0.02616
1462,0.02661
1465,0.04524
1468,0.05094
1470,0.02620
1471,0.03578
1472,0.02648
1476,0.04124
1482,0.02456
1485,0.02164
1486,0.04213
1487,0.05259
1489,0.03183
1492,0.02382
1494,0.12109
1495,0.01876
1497,0.01914
1499,0.02116
1500,0.01540
1501,0.02682
1505,0.09649
1507,0.02975
1509,0.06245
1511,0.01420
1513,0.01667
1514,0.03317
1515,0.08722
1517,0.16284
1520,0.07126
1522,0.02317
1523,0.01202
1524,0.07406
1526,0.05274
1527,0.01895
1528,0.03652
1531,0.01185
1533,0.05951
1534,0.04656
1535,0.11693
1538,0.03584
1541,0.06638
1542,0.04554
1543,0.03804
1546,0.02751
1548,0.02964
1549,0.02719
1550,0.01865
1551,0.05669
1553,0.07521
1558,0.02511
1560,0.02985
1561,0.02974
1562,0.02554
1565,0.07489
1566,0.03939
1567,0.01934
1568,0.02130
1569,0.02878
1570,0.03417
1573,0.01380
1576,0.02732
1577,0.01440
1579,0.04758
1580,0.09155
1581,0.03845
1584,0.02419
1586,0.02143
1587,0.02402
1590,0.01386
1591,0.02930
1594,0.02738
1595,0.01200
1596,0.01473
1601,0.04958
1605,0.05788
1607,0.08400
1608,0.02199
1610,0.02276
1611,0.04052
1612,0.04503
1616,0.05879
1617,0.05581
1618,0.02667
1620,0.02646
1621,0.03000
1623,0.03952
1624,0.02644
1625,0.03556
1626,0.02140
1628,0.02973
1630,0.02801
1632,0.03688
1633,0.04520
1635,0.03369
1637,0.02666
1638,0.03834
1639,0.04389
1640,0.02737
1643,0.09468
1644,0.03909
1645,0.04270
1647,0.01232
1649,0.01015
1651,0.02865
1652,0.01952
1654,0.03320
1655,0.02191
1656,0.09755
1658,0.06101
1660,0.01727
1661,0.02587
1662,0.08123
1663,0.02120
1664,0.02275
1665,0.06525
1668,0.06253
1669,0.01822
1673,0.09567
1674,0.08439
1675,0.01027
1676,0.02616
1677,0.01925
1679,0.05126
1682,0.04395
1683,0.03279
1685,0.05453
1687,0.01621
1689,0.03737
1690,0.02072
1694,0.02751
1696,0.02548
1697,0.02402
1699,0.06879
1700,0.06979
1701,0.01385
1702,0.02294
1704,0.02837
1705,0.04364
1708,0.03312
1710,0.02529
1712,0.02386
1719,0.04086
1720,0.02594
1722,0.04657
1723,0.05182
1724,0.05135
1725,0.04086
1726,0.03720
1727,0.02786
1728,0.03185
1732,0.02792
1733,0.05193
1734,0.07522
1735,0.05813
1739,0.04947
1740,0.01903
1741,0.03756
1742,0.03614
1743,0.02804
1744,0.06438
1746,0.03771
1750,0.06122
1753,0.01717
1755,0.02761
1758,0.02171
1760,0.00963
1763,0.03258
1765,0.01413
1766,0.05016
1769,0.02379
1771,0.01777
1772,0.01106
1775,0.04989
1776,0.01108
1778,0.02800
1780,0.03750
1781,0.01431
1783,0.02306
1785,0.02067
1788,0.04277
1791,0.03466
1793,0.05481
1794,0.04402
1796,0.01180
1797,0.04253
1798,0.07402
1800,0.08135
1803,0.07873
1804,0.03069
1810,0.01196
1812,0.02560
1813,0.04704
1816,0.02531
1817,0.02903
1818,0.02577
1819,0.05007
1820,0.02598
1821,0.03492
1822,0.01382
1823,0.02418
1826,0.02111
1827,0.04245
1828,0.03864
1829,0.01872
1830,0.02375
1831,0.03991
1834,0.01203
1836,0.03296
1839,0.02214
1841,0.01179
1846,0.03334
1847,0.03054
1850,0.07050
1852,0.03656
1853,0.02570
1854,0.08980
1855,0.02231
1857,0.03871
1858,0.03583
1860,0.02708
1863,0.05004
1866,0.04312
1868,0.03112
1869,0.03078
1870,0.01195
1874,0.01446
1875,0.01793
1877,0.06843
1878,0.01897
1879,0.02099
1881,0.01494
1882,0.06749
1885,0.01468
1886,0.05840
1887,0.07383
1888,0.01077
1889,0.03502
1890,0.03745
1891,0.05938
1892,0.03525
1894,0.03488
1895,0.09344
1896,0.04874
1897,0.01550
1898,0.07340
1901,0.03280
1904,0.01662
1905,0.02418
1906,0.01584
1907,0.06349
1908,0.05198
1910,0.05983
1911,0.03130
1914,0.02156
1916,0.01697
1919,0.05880
1920,0.08477
1921,0.02353
1922,0.04834
1923,0.06298
1924,0.04397
1926,0.02916
1928,0.01696
1929,0.03346
1931,0.02454
1932,0.04126
1933,0.01212
1934,0.03077
1935,0.01581
1936,0.04307
1937,0.03176
1939,0.03309
1940,0.05859
1942,0.03006
1944,0.03396
1945,0.02691
1946,0.05417
1947,0.03292
1948,0.03583
1954,0.03331
1955,0.13143
1956,0.01482
1958,0.01999
1961,0.04187
1963,0.01389
1967,0.02567
1968,0.01473
1970,0.01174
1971,0.01312
1973,0.06935
1979,0.06171
1980,0.05278
1982,0.01299
1984,0.03005
1986,0.03077
1987,0.12285
1989,0.06669
1990,0.06644
1991,0.03565
1993,0.01490
1994,0.02780
1995,0.03228
1996,0.03631
1999,0.03516
2001,0.04289
2002,0.02119
2005,0.02779
2006,0.02182
2008,0.02042
2009,0.02098
2011,0.01202
2012,0.05379
2013,0.01038
2015,0.04678
2017,0.01469
2019,0.00973
2020,0.01909
2022,0.04971
2023,0.01720
2024,0.01222
2026,0.02015
2027,0.04676
2028,0.03511
2029,0.03405
2030,0.03948
2032,0.02610
2033,0.04444
2035,0.03130
2036,0.01744
2037,0.07943
2038,0.04671
2039,0.03105
2040,0.09593
2041,0.01060
2042,0.08236
2043,0.03505
2044,0.02400
2046,0.02775
2047,0.02537
2048,0.02905
2049,0.08219
2050,0.04640
2054,0.03523
2061,0.03722
2063,0.06481
2064,0.03118
2065,0.02358
2067,0.04033
2068,0.01114
2069,0.01914
2070,0.02699
2072,0.01829
2073,0.02584
2075,0.01266
2076,0.01517
2077,0.01506
2078,0.03004
2079,0.00949
2081,0.03786
2082,0.19412
2085,0.02519
2086,0.08801
2087,0.02569
2088,0.10767
2089,0.02201
2091,0.05105
2092,0.06386
2093,0.05659
2094,0.02375
2095,0.01760
2096,0.04570
2097,0.02140
2099,0.03085
2100,0.10678
2103,0.03410
2104,0.01723
2105,0.02438
2106,0.05483
2107,0.01178
2110,0.04382
2113,0.01593
2114,0.14216
2115,0.04039
2118,0.03430
2119,0.04868
2120,0.01754
2121,0.02661
2123,0.01130
2124,0.08410
2128,0.17024
2129,0.07567
2131,0.09121
2132,0.02667
2133,0.02027
2134,0.04255
2137,0.04419
2140,0.03834
2141,0.01815
2142,0.02084
2146,0.01253
2148,0.08783
2149,0.02244
2151,0.06400
2152,0.04248
2153,0.09062
2154,0.05267
2155,0.05817
2158,0.01685
2159,0.06133
2160,0.04152
2161,0.03364
2164,0.02704
2166,0.02530
2167,0.02730
2170,0.05954
2171,0.07390
2172,0.02952
2173,0.05547
2175,0.04904
2177,0.03061
2178,0.04278
2179,0.04487
2180,0.03038
2182,0.04597
2183,0.02350
2184,0.02170
2186,0.02548
2187,0.02969
2188,0.01593
2189,0.02220
2191,0.02792
2192,0.09242
2194,0.04058
2196,0.08211
2197,0.03207
2198,0.03058
2199,0.04240
2200,0.01098
2201,0.01903
2202,0.02180
2205,0.01544
2206,0.02596
2207,0.02774
2208,0.02612
2212,0.04024
2215,0.04336
2216,0.02170
2217,0.02836
2218,0.01603
2220,0.05452
2221,0.05658
2223,0.04849
2225,0.02616
2226,0.05491
2231,0.01587
2232,0.03518
2233,0.02793
2234,0.06000
2235,0.00923
2236,0.03828
2237,0.05038
2239,0.03109
2240,0.01471
2242,0.03360
2247,0.01804
2248,0.02758
2250,0.03103
2251,0.04453
2255,0.04448
2257,0.01667
2258,0.05728
2259,0.03617
2260,0.01362
2261,0.03171
2263,0.02991
2265,0.02181
2266,0.02905
2267,0.08081
2268,0.01889
2269,0.04635
2270,0.02976
2271,0.04878
2272,0.01591
2273,0.03699
2275,0.02535
2276,0.04947
2277,0.02477
2278,0.05338
2279,0.04293
2282,0.06496
2285,0.03099
2286,0.04079
2289,0.02555
2294,0.12589
2296,0.01818
2297,0.05907
2299,0.03713
2300,0.06779
2301,0.07295
2302,0.02924
2305,0.03317
2306,0.08126
2307,0.02097
2308,0.05113
2310,0.06957
2312,0.05787
2316,0.05741
2317,0.04968
2319,0.05417
2320,0.04269
2322,0.01796
2323,0.01408
2324,0.01827
2326,0.02751
2327,0.01543
2328,0.07251
2329,0.05606
2331,0.01729
2335,0.03947
2338,0.01515
2339,0.11001
2340,0.03997
2341,0.01625
2342,0.04043
2345,0.05817
2349,0.01755
2350,0.01604
2351,0.06261
2353,0.06180
2354,0.05521
2355,0.03385
2356,0.03210
2357,0.12141
2359,0.01742
2360,0.05459
2361,0.03477
2362,0.06166
2364,0.04045
2366,0.03095
2368,0.02450
2369,0.04748
2370,0.05916
2372,0.03404
2376,0.00966
2381,0.02983
2383,0.02313
2384,0.03646
2385,0.03585
2386,0.02663
2388,0.02566
2390,0.04347
2392,0.03148
2394,0.09768
2395,0.02326
2396,0.01645
2397,0.02538
2399,0.10530
2401,0.02440
2402,0.01890
2403,0.05342
2405,0.16291
2406,0.07440
2407,0.06532
2408,0.01684
2410,0.01041
2412,0.01984
2415,0.04823
2417,0.03058
2418,0.02948
2420,0.05605
2421,0.08031
2425,0.06683
2426,0.01446
2427,0.01322
2428,0.00902
2429,0.04714
2434,0.03408
2435,0.01638
2436,0.01813
2437,0.03368
2438,0.04014
2439,0.02241
2441,0.02986
2443,0.03065
2444,0.01871
2445,0.03876
2446,0.04367
2449,0.02270
2452,0.06003
2453,0.10908
2454,0.02816
2455,0.03378
2456,0.04835
2457,0.02527
2460,0.12864
2461,0.02119
2463,0.01684
2465,0.03248
2466,0.02453
2468,0.04328
2469,0.07674
2471,0.03328
2472,0.05888
2473,0.02997
2474,0.02902
2475,0.04075
2476,0.03087
2477,0.02347
2478,0.03847
2480,0.02113
2483,0.01603
2484,0.01884
2486,0.08636
2488,0.03992
2489,0.02883
2490,0.01366
2495,0.02343
2496,0.02543
2497,0.06689
2498,0.05891
2503,0.01739
2505,0.02936
2506,0.03523
2507,0.07165
2508,0.07287
2509,0.01910
2514,0.05317
2515,0.04293
2521,0.05340
2522,0.01009
2523,0.01420
2524,0.02786
2526,0.03114
2527,0.02774
2529,0.02411
2530,0.03240
2531,0.04729
2532,0.03622
2534,0.07690
2535,0.01847
2536,0.00856
2537,0.04239
2539,0.02000
2542,0.01958
2545,0.05772
2546,0.03507
2548,0.03357
2549,0.02186
2550,0.02884
2552,0.02540
2554,0.02194
2555,0.04463
2558,0.01879
2560,0.06134
2563,0.01424
2564,0.03522
2565,0.02290
2571,0.11477
2574,0.10187
2575,0.02021
2576,0.02152
2577,0.08982
2578,0.02614
2579,0.04829
2581,0.06972
2582,0.03976
2583,0.02957
2585,0.01748
2586,0.02612
2587,0.03050
2591,0.03342
2592,0.01933
2594,0.02608
2595,0.06644
2597,0.04148
2598,0.04034
2599,0.02466
2600,0.10169
2602,0.04309
2603,0.02413
2605,0.02514
2606,0.01449
2607,0.05645
2608,0.03186
2609,0.03207
2610,0.09463
2611,0.01819
2613,0.02645
2615,0.01552
2616,0.02648
2621,0.03068
2623,0.03247
2624,0.03195
2625,0.02706
2626,0.02941
2627,0.03742
2628,0.01482
2629,0.02647
2630,0.01282
2631,0.09606
2633,0.06938
2634,0.07553
2635,0.03653
2636,0.04365
2638,0.06135
2639,0.03571
2640,0.02332
2642,0.02634
2643,0.03172
2646,0.01738
2647,0.08734
2648,0.05627
2649,0.01120
2650,0.05920
2652,0.01670
2654,0.03538
2658,0.02532
2659,0.02804
2660,0.04001
2661,0.04801
2662,0.02347
2663,0.06099
2665,0.03351
2666,0.01494
2667,0.02238
2668,0.01151
2671,0.02341
2673,0.02325
2674,0.07385
2675,0.04388
2676,0.05646
2677,0.02363
2678,0.01390
2681,0.01990
2683,0.01880
2685,0.06480
2687,0.01867
2690,0.17018
2692,0.02698
2693,0.01507
2694,0.02516
2695,0.02114
2696,0.08696
2697,0.06387
2698,0.13504
2699,0.02287
2701,0.02087
2702,0.04776
2703,0.08599
2705,0.03049
2711,0.03763
2715,0.02686
2720,0.06102
2721,0.05231
2722,0.02839
2724,0.04944
2726,0.02034
2729,0.01091
2730,0.01564
2731,0.04381
2732,0.01693
2733,0.01434
2734,0.03086
2736,0.01598
2738,0.02033
2739,0.02821
2740,0.02157
2741,0.05450
2743,0.01623
2746,0.04975
2747,0.03233
2750,0.06384
2751,0.04407
2752,0.01988
2753,0.02169
2755,0.04942
2756,0.01954
2757,0.01356
2761,0.03050
2763,0.03712
2764,0.09484
2765,0.01364
2767,0.08153
2769,0.07807
2772,0.02188
2774,0.03723
2776,0.01715
2777,0.01032
2778,0.02641
2782,0.03383
2783,0.01937
2786,0.01593
2790,0.03432
2791,0.01983
2792,0.02557
2793,0.02423
2794,0.05006
2795,0.03613
2796,0.06376
2797,0.02349
2800,0.05985
2801,0.02054
2802,0.02151
2804,0.02095
2805,0.05172
2807,0.01703
2808,0.04664
2811,0.07071
2812,0.02623
2813,0.02881
2814,0.10430
2815,0.04457
2817,0.03166
2819,0.03255
2821,0.02486
2825,0.07051
2828,0.02823
2829,0.01447
2831,0.02095
2832,0.02590
2834,0.04459
2835,0.02484
2836,0.08016
2837,0.06561
2838,0.06110
2840,0.02716
2841,0.02214
2842,0.04596
2843,0.01942
2845,0.01580
2847,0.03074
2848,0.01610
2850,0.01958
2851,0.04642
2854,0.01825
2856,0.02612
2857,0.02412
2858,0.02027
2859,0.02116
2862,0.02924
2864,0.01378
2865,0.09171
2866,0.01869
2867,0.02823
2868,0.02482
2869,0.04473
2871,0.03301
2872,0.02917
2873,0.01926
2874,0.01301
2875,0.03413
2878,0.06521
2882,0.02500
2883,0.05311
2886,0.01522
2887,0.03286
2888,0.03042
2889,0.01761
2892,0.01736
2893,0.04275
2895,0.02626
2897,0.02704
2898,0.03897
2899,0.05350
2903,0.02640
2906,0.03079
2907,0.02091
2909,0.01426
2913,0.02567
2915,0.03098
2916,0.02706
2917,0.03674
2918,0.05334
2921,0.02188
2924,0.04161
2925,0.10790
2928,0.05597
2929,0.04449
2931,0.09505
2932,0.03538
2934,0.03286
2936,0.09177
2937,0.04499
2939,0.02438
2940,0.08279
2941,0.02400
2942,0.02288
2943,0.06785
2946,0.01971
2947,0.02940
2949,0.03641
2952,0.04918
2953,0.04938
2954,0.02461
2956,0.00955
2960,0.01334
2962,0.06146
2964,0.01965
2965,0.01488
2966,0.15288
2967,0.01936
2968,0.06618
2971,0.02391
2972,0.05480
2973,0.08496
2975,0.05573
2976,0.03398
2977,0.05715
